tokens,ner_tags
Determine the latest air pressure and torque and temperature.,Determine O the O latest B-FUNC air B-PARAM pressure I-PARAM and O torque B-PARAM and O temperature B-PARAM . O
Calculate the maximum tool wear and system load.,Calculate O the O maximum B-FUNC tool B-PARAM wear I-PARAM and O system B-PARAM load I-PARAM . O
Calculate the maximum summary.,Calculate O the O maximum B-FUNC summary B-PARAM . O
Show the average torque and power consumption and tool wear.,Show O the O average B-FUNC torque B-PARAM and O power B-PARAM consumption I-PARAM and O tool B-PARAM wear I-PARAM . O
Show the latest tool wear.,Show O the O latest B-FUNC tool B-PARAM wear I-PARAM . O
Find the minimum power consumption.,Find O the O minimum B-FUNC power B-PARAM consumption I-PARAM . O
Show the trend power consumption and air pressure.,Show O the O trend B-FUNC power B-PARAM consumption I-PARAM and O air B-PARAM pressure I-PARAM . O
Calculate the trend tool wear and air pressure.,Calculate O the O trend B-FUNC tool B-PARAM wear I-PARAM and O air B-PARAM pressure I-PARAM . O
Identify the trend fault detection.,Identify O the O trend B-FUNC fault B-PARAM detection I-PARAM . O
Identify the trend torque.,Identify O the O trend B-FUNC torque B-PARAM . O
Calculate the latest tool wear.,Calculate O the O latest B-FUNC tool B-PARAM wear I-PARAM . O
Calculate the trend temperature and power consumption and summary.,Calculate O the O trend B-FUNC temperature B-PARAM and O power B-PARAM consumption I-PARAM and O summary B-PARAM . O
Show the average rotation speed.,Show O the O average B-FUNC rotation B-PARAM speed I-PARAM . O
Calculate the latest tool wear and air pressure.,Calculate O the O latest B-FUNC tool B-PARAM wear I-PARAM and O air B-PARAM pressure I-PARAM . O
Find the trend air pressure and system load.,Find O the O trend B-FUNC air B-PARAM pressure I-PARAM and O system B-PARAM load I-PARAM . O
Identify the maximum summary and fault detection and tool wear.,Identify O the O maximum B-FUNC summary B-PARAM and O fault B-PARAM detection I-PARAM and O tool B-PARAM wear I-PARAM . O
Calculate the minimum rotation speed and system load.,Calculate O the O minimum B-FUNC rotation B-PARAM speed I-PARAM and O system B-PARAM load I-PARAM . O
Identify the average power consumption.,Identify O the O average B-FUNC power B-PARAM consumption I-PARAM . O
Show the trend air pressure and power consumption.,Show O the O trend B-FUNC air B-PARAM pressure I-PARAM and O power B-PARAM consumption I-PARAM . O
Identify the average rotation speed and system load and fault detection.,Identify O the O average B-FUNC rotation B-PARAM speed I-PARAM and O system B-PARAM load I-PARAM and O fault B-PARAM detection I-PARAM . O
Show the latest temperature and tool wear.,Show O the O latest B-FUNC temperature B-PARAM and O tool B-PARAM wear I-PARAM . O
Calculate the average temperature.,Calculate O the O average B-FUNC temperature B-PARAM . O
Identify the latest power consumption.,Identify O the O latest B-FUNC power B-PARAM consumption I-PARAM . O
Determine the average summary.,Determine O the O average B-FUNC summary B-PARAM . O
Find the trend summary.,Find O the O trend B-FUNC summary B-PARAM . O
Measure the trend temperature.,Measure O the O trend B-FUNC temperature B-PARAM . O
Find the minimum rotation speed and summary.,Find O the O minimum B-FUNC rotation B-PARAM speed I-PARAM and O summary B-PARAM . O
Find the maximum power consumption and rotation speed and torque.,Find O the O maximum B-FUNC power B-PARAM consumption I-PARAM and O rotation B-PARAM speed I-PARAM and O torque B-PARAM . O
Determine the maximum temperature and tool wear and torque.,Determine O the O maximum B-FUNC temperature B-PARAM and O tool B-PARAM wear I-PARAM and O torque B-PARAM . O
Determine the maximum power consumption and system load and torque.,Determine O the O maximum B-FUNC power B-PARAM consumption I-PARAM and O system B-PARAM load I-PARAM and O torque B-PARAM . O
Measure the latest fault detection and torque and summary.,Measure O the O latest B-FUNC fault B-PARAM detection I-PARAM and O torque B-PARAM and O summary B-PARAM . O
Determine the trend air pressure.,Determine O the O trend B-FUNC air B-PARAM pressure I-PARAM . O
Measure the trend summary and rotation speed.,Measure O the O trend B-FUNC summary B-PARAM and O rotation B-PARAM speed I-PARAM . O
Determine the minimum torque.,Determine O the O minimum B-FUNC torque B-PARAM . O
Show the latest tool wear.,Show O the O latest B-FUNC tool B-PARAM wear I-PARAM . O
Calculate the minimum power consumption and system load and summary.,Calculate O the O minimum B-FUNC power B-PARAM consumption I-PARAM and O system B-PARAM load I-PARAM and O summary B-PARAM . O
Measure the average tool wear.,Measure O the O average B-FUNC tool B-PARAM wear I-PARAM . O
Show the trend power consumption.,Show O the O trend B-FUNC power B-PARAM consumption I-PARAM . O
Measure the average power consumption and tool wear.,Measure O the O average B-FUNC power B-PARAM consumption I-PARAM and O tool B-PARAM wear I-PARAM . O
Determine the average tool wear and rotation speed and air pressure.,Determine O the O average B-FUNC tool B-PARAM wear I-PARAM and O rotation B-PARAM speed I-PARAM and O air B-PARAM pressure I-PARAM . O
Measure the minimum tool wear.,Measure O the O minimum B-FUNC tool B-PARAM wear I-PARAM . O
Identify the minimum rotation speed and air pressure.,Identify O the O minimum B-FUNC rotation B-PARAM speed I-PARAM and O air B-PARAM pressure I-PARAM . O
Find the minimum torque.,Find O the O minimum B-FUNC torque B-PARAM . O
Measure the minimum rotation speed and summary.,Measure O the O minimum B-FUNC rotation B-PARAM speed I-PARAM and O summary B-PARAM . O
Measure the latest temperature and rotation speed.,Measure O the O latest B-FUNC temperature B-PARAM and O rotation B-PARAM speed I-PARAM . O
Measure the latest air pressure and rotation speed and system load.,Measure O the O latest B-FUNC air B-PARAM pressure I-PARAM and O rotation B-PARAM speed I-PARAM and O system B-PARAM load I-PARAM . O
Measure the maximum tool wear and fault detection.,Measure O the O maximum B-FUNC tool B-PARAM wear I-PARAM and O fault B-PARAM detection I-PARAM . O
Identify the maximum torque and summary and air pressure.,Identify O the O maximum B-FUNC torque B-PARAM and O summary B-PARAM and O air B-PARAM pressure I-PARAM . O
Find the trend power consumption and air pressure.,Find O the O trend B-FUNC power B-PARAM consumption I-PARAM and O air B-PARAM pressure I-PARAM . O
Show the maximum rotation speed and system load.,Show O the O maximum B-FUNC rotation B-PARAM speed I-PARAM and O system B-PARAM load I-PARAM . O
Find the average torque and tool wear.,Find O the O average B-FUNC torque B-PARAM and O tool B-PARAM wear I-PARAM . O
Determine the average summary.,Determine O the O average B-FUNC summary B-PARAM . O
Identify the maximum rotation speed and fault detection and air pressure.,Identify O the O maximum B-FUNC rotation B-PARAM speed I-PARAM and O fault B-PARAM detection I-PARAM and O air B-PARAM pressure I-PARAM . O
Identify the trend system load.,Identify O the O trend B-FUNC system B-PARAM load I-PARAM . O
Determine the minimum system load and rotation speed.,Determine O the O minimum B-FUNC system B-PARAM load I-PARAM and O rotation B-PARAM speed I-PARAM . O
Determine the trend system load.,Determine O the O trend B-FUNC system B-PARAM load I-PARAM . O
Determine the trend system load and torque and summary.,Determine O the O trend B-FUNC system B-PARAM load I-PARAM and O torque B-PARAM and O summary B-PARAM . O
Determine the trend temperature.,Determine O the O trend B-FUNC temperature B-PARAM . O
Measure the average summary and torque.,Measure O the O average B-FUNC summary B-PARAM and O torque B-PARAM . O
Calculate the average summary and air pressure.,Calculate O the O average B-FUNC summary B-PARAM and O air B-PARAM pressure I-PARAM . O
Show the latest torque.,Show O the O latest B-FUNC torque B-PARAM . O
Show the maximum air pressure and rotation speed.,Show O the O maximum B-FUNC air B-PARAM pressure I-PARAM and O rotation B-PARAM speed I-PARAM . O
Determine the trend system load.,Determine O the O trend B-FUNC system B-PARAM load I-PARAM . O
Identify the maximum fault detection.,Identify O the O maximum B-FUNC fault B-PARAM detection I-PARAM . O
Identify the maximum tool wear and torque.,Identify O the O maximum B-FUNC tool B-PARAM wear I-PARAM and O torque B-PARAM . O
Find the average system load.,Find O the O average B-FUNC system B-PARAM load I-PARAM . O
Calculate the minimum tool wear and air pressure and fault detection.,Calculate O the O minimum B-FUNC tool B-PARAM wear I-PARAM and O air B-PARAM pressure I-PARAM and O fault B-PARAM detection I-PARAM . O
Measure the minimum tool wear.,Measure O the O minimum B-FUNC tool B-PARAM wear I-PARAM . O
Determine the minimum fault detection.,Determine O the O minimum B-FUNC fault B-PARAM detection I-PARAM . O
Find the latest torque and air pressure.,Find O the O latest B-FUNC torque B-PARAM and O air B-PARAM pressure I-PARAM . O
Determine the minimum summary and torque and rotation speed.,Determine O the O minimum B-FUNC summary B-PARAM and O torque B-PARAM and O rotation B-PARAM speed I-PARAM . O
Show the latest torque.,Show O the O latest B-FUNC torque B-PARAM . O
Find the minimum temperature.,Find O the O minimum B-FUNC temperature B-PARAM . O
Calculate the trend tool wear.,Calculate O the O trend B-FUNC tool B-PARAM wear I-PARAM . O
Measure the maximum air pressure and temperature.,Measure O the O maximum B-FUNC air B-PARAM pressure I-PARAM and O temperature B-PARAM . O
Determine the trend tool wear.,Determine O the O trend B-FUNC tool B-PARAM wear I-PARAM . O
Measure the latest system load and summary and torque.,Measure O the O latest B-FUNC system B-PARAM load I-PARAM and O summary B-PARAM and O torque B-PARAM . O
Identify the latest air pressure and torque and tool wear.,Identify O the O latest B-FUNC air B-PARAM pressure I-PARAM and O torque B-PARAM and O tool B-PARAM wear I-PARAM . O
Find the minimum air pressure and torque.,Find O the O minimum B-FUNC air B-PARAM pressure I-PARAM and O torque B-PARAM . O
Determine the maximum air pressure.,Determine O the O maximum B-FUNC air B-PARAM pressure I-PARAM . O
Calculate the average air pressure and torque.,Calculate O the O average B-FUNC air B-PARAM pressure I-PARAM and O torque B-PARAM . O
Find the latest rotation speed and tool wear and system load.,Find O the O latest B-FUNC rotation B-PARAM speed I-PARAM and O tool B-PARAM wear I-PARAM and O system B-PARAM load I-PARAM . O
Measure the trend temperature and fault detection and torque.,Measure O the O trend B-FUNC temperature B-PARAM and O fault B-PARAM detection I-PARAM and O torque B-PARAM . O
Identify the trend torque.,Identify O the O trend B-FUNC torque B-PARAM . O
Show the minimum fault detection.,Show O the O minimum B-FUNC fault B-PARAM detection I-PARAM . O
Show the latest rotation speed and summary.,Show O the O latest B-FUNC rotation B-PARAM speed I-PARAM and O summary B-PARAM . O
Find the trend power consumption and rotation speed and air pressure.,Find O the O trend B-FUNC power B-PARAM consumption I-PARAM and O rotation B-PARAM speed I-PARAM and O air B-PARAM pressure I-PARAM . O
Determine the trend summary and power consumption.,Determine O the O trend B-FUNC summary B-PARAM and O power B-PARAM consumption I-PARAM . O
Determine the minimum fault detection and temperature.,Determine O the O minimum B-FUNC fault B-PARAM detection I-PARAM and O temperature B-PARAM . O
Determine the maximum power consumption and air pressure and torque.,Determine O the O maximum B-FUNC power B-PARAM consumption I-PARAM and O air B-PARAM pressure I-PARAM and O torque B-PARAM . O
Show the average torque.,Show O the O average B-FUNC torque B-PARAM . O
Calculate the maximum torque.,Calculate O the O maximum B-FUNC torque B-PARAM . O
Show the average rotation speed and power consumption.,Show O the O average B-FUNC rotation B-PARAM speed I-PARAM and O power B-PARAM consumption I-PARAM . O
Show the latest air pressure.,Show O the O latest B-FUNC air B-PARAM pressure I-PARAM . O
Show the average torque and air pressure.,Show O the O average B-FUNC torque B-PARAM and O air B-PARAM pressure I-PARAM . O
Find the minimum tool wear.,Find O the O minimum B-FUNC tool B-PARAM wear I-PARAM . O
Find the trend temperature and fault detection.,Find O the O trend B-FUNC temperature B-PARAM and O fault B-PARAM detection I-PARAM . O
Find the trend system load.,Find O the O trend B-FUNC system B-PARAM load I-PARAM . O
Show the average torque and rotation speed and temperature.,Show O the O average B-FUNC torque B-PARAM and O rotation B-PARAM speed I-PARAM and O temperature B-PARAM . O
Measure the average rotation speed and fault detection and power consumption.,Measure O the O average B-FUNC rotation B-PARAM speed I-PARAM and O fault B-PARAM detection I-PARAM and O power B-PARAM consumption I-PARAM . O
